scaf_name	start	end	tot_feat	cov
Tdi_LRv5a_scf1	12100000	12200000	915222	9.15222
Tdi_LRv5a_scf1	12150000	12250000	1010330	10.1033
Tdi_LRv5a_scf1	12200000	12300000	850258	8.50258
Tdi_LRv5a_scf1	12250000	12350000	860328	8.60328
Tdi_LRv5a_scf1	12300000	12400000	972612	9.72612
Tdi_LRv5a_scf1	12350000	12450000	1018221	10.18221
Tdi_LRv5a_scf1	12400000	12500000	1076916	10.76916
Tdi_LRv5a_scf1	12450000	12550000	1031348	10.31348
Tdi_LRv5a_scf1	12500000	12600000	710058	7.10058
Tdi_LRv5a_scf1	12550000	12650000	482675	4.82675
Tdi_LRv5a_scf1	12600000	12700000	682555	6.82555
Tdi_LRv5a_scf1	12650000	12750000	945145	9.45145
Tdi_LRv5a_scf1	12700000	12800000	1055050	10.5505
Tdi_LRv5a_scf1	12750000	12850000	1081867	10.81867
Tdi_LRv5a_scf1	12800000	12900000	1109741	11.09741
Tdi_LRv5a_scf1	12850000	12950000	1055200	10.552
Tdi_LRv5a_scf1	12900000	13000000	900074	9.00074
Tdi_LRv5a_scf1	12950000	13050000	889704	8.89704
Tdi_LRv5a_scf1	13000000	13100000	934323	9.34323
Tdi_LRv5a_scf1	13050000	13150000	1028547	10.28547
Tdi_LRv5a_scf1	13100000	13200000	1051931	10.51931
Tdi_LRv5a_scf1	13150000	13250000	841652	8.41652
Tdi_LRv5a_scf1	13200000	13300000	832419	8.32419
Tdi_LRv5a_scf1	13250000	13350000	993458	9.93458
Tdi_LRv5a_scf1	13300000	13400000	1106390	11.0639
Tdi_LRv5a_scf1	13350000	13450000	1066280	10.6628
Tdi_LRv5a_scf1	13400000	13500000	1019340	10.1934
Tdi_LRv5a_scf1	13450000	13550000	1047716	10.47716
Tdi_LRv5a_scf1	13500000	13600000	1038294	10.38294
Tdi_LRv5a_scf1	13550000	13650000	960826	9.60826
Tdi_LRv5a_scf1	13600000	13700000	831008	8.31008
Tdi_LRv5a_scf1	13650000	13750000	953199	9.53199
Tdi_LRv5a_scf1	13700000	13800000	1167338	11.67338
Tdi_LRv5a_scf1	13750000	13850000	1166964	11.66964
Tdi_LRv5a_scf1	13800000	13900000	1088950	10.8895
Tdi_LRv5a_scf1	13850000	13950000	906790	9.0679
Tdi_LRv5a_scf1	13900000	14000000	760472	7.60472
Tdi_LRv5a_scf1	13950000	14050000	902491	9.02491
Tdi_LRv5a_scf1	14000000	14100000	1121412	11.21412
Tdi_LRv5a_scf1	14050000	14150000	1169344	11.69344
Tdi_LRv5a_scf1	14100000	14200000	1119547	11.19547
Tdi_LRv5a_scf1	14150000	14250000	1003126	10.03126
Tdi_LRv5a_scf1	14200000	14300000	781933	7.81933
Tdi_LRv5a_scf1	14250000	14350000	1366899	13.66899
Tdi_LRv5a_scf1	14300000	14400000	1544473	15.44473
Tdi_LRv5a_scf1	14350000	14450000	1112281	11.12281
Tdi_LRv5a_scf1	14400000	14500000	1536273	15.36273
Tdi_LRv5a_scf1	14450000	14550000	1716202	17.16202
Tdi_LRv5a_scf1	14500000	14600000	1347718	13.47718
Tdi_LRv5a_scf1	14550000	14650000	812490	8.1249
Tdi_LRv5a_scf1	14600000	14700000	856139	8.56139
Tdi_LRv5a_scf1	14650000	14750000	1193549	11.93549
Tdi_LRv5a_scf1	14700000	14800000	1254739	12.54739
Tdi_LRv5a_scf1	14750000	14850000	1277847	12.77847
Tdi_LRv5a_scf1	14800000	14900000	1133393	11.33393
Tdi_LRv5a_scf1	14850000	14950000	943815	9.43815
Tdi_LRv5a_scf1	14900000	15000000	979719	9.79719
Tdi_LRv5a_scf1	14950000	15050000	1086778	10.86778
Tdi_LRv5a_scf1	15000000	15100000	786083	7.86083
Tdi_LRv5a_scf1	15050000	15150000	678959	6.78959
Tdi_LRv5a_scf1	15100000	15200000	868417	8.68417
Tdi_LRv5a_scf1	15150000	15250000	975318	9.75318
Tdi_LRv5a_scf1	15200000	15300000	1044402	10.44402
Tdi_LRv5a_scf1	15250000	15350000	995083	9.95083
Tdi_LRv5a_scf1	15300000	15400000	954472	9.54472
Tdi_LRv5a_scf1	15350000	15450000	782001	7.82001
Tdi_LRv5a_scf1	15400000	15500000	924651	9.24651
Tdi_LRv5a_scf1	15450000	15550000	1222862	12.22862
Tdi_LRv5a_scf1	15500000	15600000	1225679	12.25679
Tdi_LRv5a_scf1	15550000	15650000	1139751	11.39751
Tdi_LRv5a_scf1	15600000	15700000	943085	9.43085
Tdi_LRv5a_scf1	15650000	15750000	1007960	10.0796
Tdi_LRv5a_scf1	15700000	15800000	1095222	10.95222
Tdi_LRv5a_scf1	15750000	15850000	1051042	10.51042
Tdi_LRv5a_scf1	15800000	15900000	1214655	12.14655
Tdi_LRv5a_scf1	15850000	15950000	1156880	11.5688
Tdi_LRv5a_scf1	15900000	16000000	944527	9.44527
Tdi_LRv5a_scf1	15950000	16050000	960960	9.6096
Tdi_LRv5a_scf1	16000000	16100000	1067048	10.67048
Tdi_LRv5a_scf1	16050000	16150000	908804	9.08804
Tdi_LRv5a_scf1	16100000	16200000	815774	8.15774
Tdi_LRv5a_scf1	16150000	16250000	819654	8.19654
Tdi_LRv5a_scf1	16200000	16300000	829754	8.29754
Tdi_LRv5a_scf1	16250000	16350000	955697	9.55697
Tdi_LRv5a_scf1	16300000	16400000	1069924	10.69924
Tdi_LRv5a_scf1	16350000	16450000	1094491	10.94491
Tdi_LRv5a_scf1	16400000	16500000	1003652	10.03652
Tdi_LRv5a_scf1	16450000	16550000	1092283	10.92283
Tdi_LRv5a_scf1	16500000	16600000	1062436	10.62436
Tdi_LRv5a_scf1	16550000	16650000	938608	9.38608
Tdi_LRv5a_scf1	16600000	16700000	731790	7.3179
Tdi_LRv5a_scf1	16650000	16750000	656484	6.56484
Tdi_LRv5a_scf1	16700000	16800000	817304	8.17304
Tdi_LRv5a_scf1	16750000	16850000	851405	8.51405
Tdi_LRv5a_scf1	16800000	16900000	876048	8.76048
Tdi_LRv5a_scf1	16850000	16950000	857288	8.57288
Tdi_LRv5a_scf1	16900000	17000000	953417	9.53417
Tdi_LRv5a_scf1	16950000	17050000	1015392	10.15392
Tdi_LRv5a_scf1	17000000	17100000	941205	9.41205
Tdi_LRv5a_scf1	17050000	17150000	996009	9.96009
Tdi_LRv5a_scf1	17100000	17200000	1001469	10.01469
Tdi_LRv5a_scf1	17150000	17250000	802775	8.02775
Tdi_LRv5a_scf1	17200000	17300000	731285	7.31285
Tdi_LRv5a_scf1	17250000	17350000	805613	8.05613
Tdi_LRv5a_scf1	17300000	17400000	744307	7.44307
Tdi_LRv5a_scf1	17350000	17450000	735686	7.35686
Tdi_LRv5a_scf1	17400000	17500000	873711	8.73711
Tdi_LRv5a_scf1	17450000	17550000	822464	8.22464
Tdi_LRv5a_scf1	17500000	17600000	1082964	10.82964
Tdi_LRv5a_scf1	17550000	17650000	1301463	13.01463
Tdi_LRv5a_scf1	17600000	17700000	1028188	10.28188
Tdi_LRv5a_scf1	17650000	17750000	884594	8.84594
Tdi_LRv5a_scf1	17700000	17800000	940254	9.40254
Tdi_LRv5a_scf1	17750000	17850000	977451	9.77451
Tdi_LRv5a_scf1	17800000	17900000	934987	9.34987
Tdi_LRv5a_scf1	17850000	17950000	924172	9.24172
Tdi_LRv5a_scf1	17900000	18000000	958612	9.58612
Tdi_LRv5a_scf1	17950000	18050000	963398	9.63398
Tdi_LRv5a_scf1	18000000	18100000	770873	7.70873
Tdi_LRv5a_scf1	18050000	18150000	802323	8.02323
Tdi_LRv5a_scf1	18100000	18200000	1013794	10.13794
Tdi_LRv5a_scf1	18150000	18250000	911017	9.11017
Tdi_LRv5a_scf1	18200000	18300000	813656	8.13656
Tdi_LRv5a_scf1	18250000	18350000	932037	9.32037
Tdi_LRv5a_scf1	18300000	18400000	978704	9.78704
Tdi_LRv5a_scf1	18350000	18450000	928608	9.28608
Tdi_LRv5a_scf1	18400000	18500000	990485	9.90485
Tdi_LRv5a_scf1	18450000	18550000	1163605	11.63605
Tdi_LRv5a_scf1	18500000	18600000	1202955	12.02955
Tdi_LRv5a_scf1	18550000	18650000	1218015	12.18015
Tdi_LRv5a_scf1	18600000	18700000	1056732	10.56732
Tdi_LRv5a_scf1	18650000	18750000	964907	9.64907
Tdi_LRv5a_scf1	18700000	18800000	1049931	10.49931
Tdi_LRv5a_scf1	18750000	18850000	1078886	10.78886
Tdi_LRv5a_scf1	18800000	18900000	1069754	10.69754
Tdi_LRv5a_scf1	18850000	18950000	982487	9.82487
Tdi_LRv5a_scf1	18900000	19000000	818647	8.18647
Tdi_LRv5a_scf1	18950000	19050000	955591	9.55591
Tdi_LRv5a_scf1	19000000	19100000	1091007	10.91007
Tdi_LRv5a_scf1	19050000	19150000	954517	9.54517
Tdi_LRv5a_scf1	19100000	19200000	1043954	10.43954
Tdi_LRv5a_scf1	19150000	19250000	1113320	11.1332
Tdi_LRv5a_scf1	19200000	19300000	1051726	10.51726
Tdi_LRv5a_scf1	19250000	19350000	956860	9.5686
Tdi_LRv5a_scf1	19300000	19400000	954227	9.54227
Tdi_LRv5a_scf1	19350000	19450000	1059192	10.59192
Tdi_LRv5a_scf1	19400000	19500000	1132059	11.32059
Tdi_LRv5a_scf1	19450000	19550000	1169700	11.697
Tdi_LRv5a_scf1	19500000	19600000	985259	9.85259
Tdi_LRv5a_scf1	19550000	19650000	738087	7.38087
Tdi_LRv5a_scf1	19600000	19700000	828130	8.2813
Tdi_LRv5a_scf1	19650000	19750000	1071197	10.71197
Tdi_LRv5a_scf1	19700000	19800000	1156755	11.56755
Tdi_LRv5a_scf1	19750000	19850000	1234745	12.34745
Tdi_LRv5a_scf1	19800000	19900000	1277584	12.77584
Tdi_LRv5a_scf1	19850000	19950000	1207145	12.07145
Tdi_LRv5a_scf1	19900000	20000000	1134462	11.34462
Tdi_LRv5a_scf1	19950000	20050000	1013747	10.13747
Tdi_LRv5a_scf1	20000000	20100000	971551	9.71551
Tdi_LRv5a_scf1	20050000	20150000	858652	8.58652
Tdi_LRv5a_scf1	20100000	20200000	970373	9.70373
Tdi_LRv5a_scf1	20150000	20250000	1073271	10.73271
Tdi_LRv5a_scf1	20200000	20300000	918188	9.18188
Tdi_LRv5a_scf1	20250000	20350000	896849	8.96849
Tdi_LRv5a_scf1	20300000	20400000	940343	9.40343
Tdi_LRv5a_scf1	20350000	20450000	964001	9.64001
Tdi_LRv5a_scf1	20400000	20500000	1027708	10.27708
Tdi_LRv5a_scf1	20450000	20550000	1130601	11.30601
Tdi_LRv5a_scf1	20500000	20600000	1117074	11.17074
Tdi_LRv5a_scf1	20550000	20650000	1112122	11.12122
Tdi_LRv5a_scf1	20600000	20700000	1060678	10.60678
Tdi_LRv5a_scf1	20650000	20750000	1103114	11.03114
Tdi_LRv5a_scf1	20700000	20800000	1039489	10.39489
Tdi_LRv5a_scf1	20750000	20850000	952775	9.52775
Tdi_LRv5a_scf1	20800000	20900000	1183192	11.83192
Tdi_LRv5a_scf1	20850000	20950000	1058724	10.58724
Tdi_LRv5a_scf1	20900000	21000000	1028713	10.28713
Tdi_LRv5a_scf1	20950000	21050000	1170535	11.70535
Tdi_LRv5a_scf1	21000000	21100000	1054330	10.5433
Tdi_LRv5a_scf1	21050000	21150000	1020671	10.20671
Tdi_LRv5a_scf1	21100000	21200000	988318	9.88318
Tdi_LRv5a_scf1	21150000	21250000	879559	8.79559
Tdi_LRv5a_scf1	21200000	21300000	1005338	10.05338
Tdi_LRv5a_scf1	21250000	21350000	1133787	11.33787
Tdi_LRv5a_scf1	21300000	21400000	995410	9.9541
Tdi_LRv5a_scf1	21350000	21450000	1107850	11.0785
Tdi_LRv5a_scf1	21400000	21500000	1218023	12.18023
Tdi_LRv5a_scf1	21450000	21550000	1193232	11.93232
Tdi_LRv5a_scf1	21500000	21600000	1249158	12.49158
Tdi_LRv5a_scf1	21550000	21650000	1216147	12.16147
Tdi_LRv5a_scf1	21600000	21700000	1280469	12.80469
Tdi_LRv5a_scf1	21650000	21750000	1007147	10.07147
Tdi_LRv5a_scf1	21700000	21800000	818407	8.18407
Tdi_LRv5a_scf1	21750000	21850000	1044372	10.44372
Tdi_LRv5a_scf1	21800000	21900000	1240685	12.40685
Tdi_LRv5a_scf1	21850000	21950000	1272330	12.7233
Tdi_LRv5a_scf1	21900000	22000000	1140450	11.4045
Tdi_LRv5a_scf1	21950000	22050000	1035291	10.35291
Tdi_LRv5a_scf1	22000000	22100000	998918	9.98918
Tdi_LRv5a_scf1	22050000	22150000	1096044	10.96044
Tdi_LRv5a_scf1	22100000	22200000	1249895	12.49895
Tdi_LRv5a_scf1	22150000	22250000	1359843	13.59843
Tdi_LRv5a_scf1	22200000	22300000	1205600	12.056
Tdi_LRv5a_scf1	22250000	22350000	1050399	10.50399
Tdi_LRv5a_scf1	22300000	22400000	1137556	11.37556
