scaf_name	start	end	tot_feat	cov
Tdi_LRv5a_scf1	2650000	2750000	2017541	20.17541
Tdi_LRv5a_scf1	2700000	2800000	2477869	24.77869
Tdi_LRv5a_scf1	2750000	2850000	2417615	24.17615
Tdi_LRv5a_scf1	2800000	2900000	2328325	23.28325
Tdi_LRv5a_scf1	2850000	2950000	1752695	17.52695
Tdi_LRv5a_scf1	2900000	3000000	1314762	13.14762
Tdi_LRv5a_scf1	2950000	3050000	1565146	15.65146
Tdi_LRv5a_scf1	3000000	3100000	1499920	14.9992
Tdi_LRv5a_scf1	3050000	3150000	2051943	20.51943
Tdi_LRv5a_scf1	3100000	3200000	2731250	27.3125
Tdi_LRv5a_scf1	3150000	3250000	2605423	26.05423
Tdi_LRv5a_scf1	3200000	3300000	2069035	20.69035
Tdi_LRv5a_scf1	3250000	3350000	2046577	20.46577
Tdi_LRv5a_scf1	3300000	3400000	1847099	18.47099
Tdi_LRv5a_scf1	3350000	3450000	1945481	19.45481
Tdi_LRv5a_scf1	3400000	3500000	2616680	26.1668
Tdi_LRv5a_scf1	3450000	3550000	2060941	20.60941
Tdi_LRv5a_scf1	3500000	3600000	1479158	14.79158
Tdi_LRv5a_scf1	3550000	3650000	1661037	16.61037
Tdi_LRv5a_scf1	3600000	3700000	2425277	24.25277
Tdi_LRv5a_scf1	3650000	3750000	2222117	22.22117
Tdi_LRv5a_scf1	3700000	3800000	1742921	17.42921
Tdi_LRv5a_scf1	3750000	3850000	2490677	24.90677
Tdi_LRv5a_scf1	3800000	3900000	2774903	27.74903
Tdi_LRv5a_scf1	3850000	3950000	2485258	24.85258
Tdi_LRv5a_scf1	3900000	4000000	1731861	17.31861
Tdi_LRv5a_scf1	3950000	4050000	1485771	14.85771
Tdi_LRv5a_scf1	4000000	4100000	1679877	16.79877
Tdi_LRv5a_scf1	4050000	4150000	1768816	17.68816
Tdi_LRv5a_scf1	4100000	4200000	1152602	11.52602
Tdi_LRv5a_scf1	4150000	4250000	1652508	16.52508
Tdi_LRv5a_scf1	4200000	4300000	2859632	28.59632
Tdi_LRv5a_scf1	4250000	4350000	2325531	23.25531
Tdi_LRv5a_scf1	4300000	4400000	2016566	20.16566
Tdi_LRv5a_scf1	4350000	4450000	1833431	18.33431
Tdi_LRv5a_scf1	4400000	4500000	1192130	11.9213
Tdi_LRv5a_scf1	4450000	4550000	1559164	15.59164
Tdi_LRv5a_scf1	4500000	4600000	2103416	21.03416
Tdi_LRv5a_scf1	4550000	4650000	1957641	19.57641
Tdi_LRv5a_scf1	4600000	4700000	1130044	11.30044
Tdi_LRv5a_scf1	4650000	4750000	439228	4.39228
Tdi_LRv5a_scf1	4700000	4800000	2438071	24.38071
Tdi_LRv5a_scf1	4750000	4850000	7230274	72.30274
Tdi_LRv5a_scf1	4800000	4900000	5764068	57.64068
Tdi_LRv5a_scf1	4850000	4950000	1241321	12.41321
Tdi_LRv5a_scf1	4900000	5000000	1216915	12.16915
Tdi_LRv5a_scf1	4950000	5050000	1644822	16.44822
Tdi_LRv5a_scf1	5000000	5100000	1981957	19.81957
Tdi_LRv5a_scf1	5050000	5150000	1825362	18.25362
Tdi_LRv5a_scf1	5100000	5200000	1704935	17.04935
Tdi_LRv5a_scf1	5150000	5250000	1780377	17.80377
Tdi_LRv5a_scf1	5200000	5300000	2217468	22.17468
Tdi_LRv5a_scf1	5250000	5350000	2459939	24.59939
Tdi_LRv5a_scf1	5300000	5400000	2036682	20.36682
Tdi_LRv5a_scf1	5350000	5450000	1894123	18.94123
Tdi_LRv5a_scf1	5400000	5500000	1882727	18.82727
Tdi_LRv5a_scf1	5450000	5550000	1456425	14.56425
Tdi_LRv5a_scf1	5500000	5600000	1317060	13.1706
Tdi_LRv5a_scf1	5550000	5650000	1629813	16.29813
Tdi_LRv5a_scf1	5600000	5700000	1576475	15.76475
Tdi_LRv5a_scf1	5650000	5750000	1667132	16.67132
Tdi_LRv5a_scf1	5700000	5800000	1651014	16.51014
Tdi_LRv5a_scf1	5750000	5850000	1061226	10.61226
Tdi_LRv5a_scf1	5800000	5900000	578631	5.78631
Tdi_LRv5a_scf1	5850000	5950000	1123934	11.23934
Tdi_LRv5a_scf1	5900000	6000000	1635909	16.35909
Tdi_LRv5a_scf1	5950000	6050000	1486895	14.86895
Tdi_LRv5a_scf1	6000000	6100000	2158208	21.58208
Tdi_LRv5a_scf1	6050000	6150000	1932438	19.32438
Tdi_LRv5a_scf1	6100000	6200000	1055429	10.55429
Tdi_LRv5a_scf1	6150000	6250000	1721970	17.2197
Tdi_LRv5a_scf1	6200000	6300000	1675519	16.75519
Tdi_LRv5a_scf1	6250000	6350000	1930273	19.30273
Tdi_LRv5a_scf1	6300000	6400000	2052790	20.5279
Tdi_LRv5a_scf1	6350000	6450000	770844	7.70844
Tdi_LRv5a_scf1	6400000	6500000	665039	6.65039
Tdi_LRv5a_scf1	6450000	6550000	1250529	12.50529
Tdi_LRv5a_scf1	6500000	6600000	1294066	12.94066
Tdi_LRv5a_scf1	6550000	6650000	1618362	16.18362
Tdi_LRv5a_scf1	6600000	6700000	2292116	22.92116
Tdi_LRv5a_scf1	6650000	6750000	2744851	27.44851
Tdi_LRv5a_scf1	6700000	6800000	2468203	24.68203
Tdi_LRv5a_scf1	6750000	6850000	1483052	14.83052
Tdi_LRv5a_scf1	6800000	6900000	1339285	13.39285
Tdi_LRv5a_scf1	6850000	6950000	1822532	18.22532
Tdi_LRv5a_scf1	6900000	7000000	2245331	22.45331
Tdi_LRv5a_scf1	6950000	7050000	2851843	28.51843
Tdi_LRv5a_scf1	7000000	7100000	2524864	25.24864
Tdi_LRv5a_scf1	7050000	7150000	2529226	25.29226
Tdi_LRv5a_scf1	7100000	7200000	2540089	25.40089
Tdi_LRv5a_scf1	7150000	7250000	1595671	15.95671
Tdi_LRv5a_scf1	7200000	7300000	1544019	15.44019
Tdi_LRv5a_scf1	7250000	7350000	1659411	16.59411
Tdi_LRv5a_scf1	7300000	7400000	1664361	16.64361
Tdi_LRv5a_scf1	7350000	7450000	1751082	17.51082
Tdi_LRv5a_scf1	7400000	7500000	1752352	17.52352
Tdi_LRv5a_scf1	7450000	7550000	2310327	23.10327
Tdi_LRv5a_scf1	7500000	7600000	2860709	28.60709
Tdi_LRv5a_scf1	7550000	7650000	2738179	27.38179
Tdi_LRv5a_scf1	7600000	7700000	2014268	20.14268
Tdi_LRv5a_scf1	7650000	7750000	1512311	15.12311
Tdi_LRv5a_scf1	7700000	7800000	2155359	21.55359
Tdi_LRv5a_scf1	7750000	7850000	2538317	25.38317
Tdi_LRv5a_scf1	7800000	7900000	2509806	25.09806
Tdi_LRv5a_scf1	7850000	7950000	1937109	19.37109
Tdi_LRv5a_scf1	7900000	8000000	1611294	16.11294
Tdi_LRv5a_scf1	7950000	8050000	1488443	14.88443
Tdi_LRv5a_scf1	8000000	8100000	1743948	17.43948
Tdi_LRv5a_scf1	8050000	8150000	2281915	22.81915
Tdi_LRv5a_scf1	8100000	8200000	2093530	20.9353
Tdi_LRv5a_scf1	8150000	8250000	2212374	22.12374
Tdi_LRv5a_scf1	8200000	8300000	2235521	22.35521
Tdi_LRv5a_scf1	8250000	8350000	2407881	24.07881
Tdi_LRv5a_scf1	8300000	8400000	2102306	21.02306
Tdi_LRv5a_scf1	8350000	8450000	2037003	20.37003
Tdi_LRv5a_scf1	8400000	8500000	2119400	21.194
Tdi_LRv5a_scf1	8450000	8550000	1430813	14.30813
Tdi_LRv5a_scf1	8500000	8600000	1806746	18.06746
Tdi_LRv5a_scf1	8550000	8650000	2384233	23.84233
Tdi_LRv5a_scf1	8600000	8700000	2094530	20.9453
Tdi_LRv5a_scf1	8650000	8750000	2045979	20.45979
Tdi_LRv5a_scf1	8700000	8800000	1873833	18.73833
Tdi_LRv5a_scf1	8750000	8850000	1923849	19.23849
Tdi_LRv5a_scf1	8800000	8900000	1974041	19.74041
Tdi_LRv5a_scf1	8850000	8950000	1317626	13.17626
Tdi_LRv5a_scf1	8900000	9000000	1128592	11.28592
Tdi_LRv5a_scf1	8950000	9050000	1159246	11.59246
Tdi_LRv5a_scf1	9000000	9100000	1085732	10.85732
Tdi_LRv5a_scf1	9050000	9150000	1358278	13.58278
Tdi_LRv5a_scf1	9100000	9200000	1706772	17.06772
Tdi_LRv5a_scf1	9150000	9250000	1460879	14.60879
Tdi_LRv5a_scf1	9200000	9300000	1745554	17.45554
Tdi_LRv5a_scf1	9250000	9350000	1973051	19.73051
Tdi_LRv5a_scf1	9300000	9400000	1563705	15.63705
Tdi_LRv5a_scf1	9350000	9450000	1620869	16.20869
Tdi_LRv5a_scf1	9400000	9500000	1404194	14.04194
Tdi_LRv5a_scf1	9450000	9550000	979092	9.79092
Tdi_LRv5a_scf1	9500000	9600000	1167256	11.67256
Tdi_LRv5a_scf1	9550000	9650000	1754419	17.54419
Tdi_LRv5a_scf1	9600000	9700000	1718204	17.18204
Tdi_LRv5a_scf1	9650000	9750000	1584276	15.84276
Tdi_LRv5a_scf1	9700000	9800000	2170016	21.70016
Tdi_LRv5a_scf1	9750000	9850000	2700305	27.00305
Tdi_LRv5a_scf1	9800000	9900000	2658756	26.58756
Tdi_LRv5a_scf1	9850000	9950000	2678800	26.788
Tdi_LRv5a_scf1	9900000	10000000	2477800	24.778
Tdi_LRv5a_scf1	9950000	10050000	2520101	25.20101
Tdi_LRv5a_scf1	10000000	10100000	2892936	28.92936
Tdi_LRv5a_scf1	10050000	10150000	2189587	21.89587
Tdi_LRv5a_scf1	10100000	10200000	1840110	18.4011
Tdi_LRv5a_scf1	10150000	10250000	1639038	16.39038
Tdi_LRv5a_scf1	10200000	10300000	1812952	18.12952
Tdi_LRv5a_scf1	10250000	10350000	2638585	26.38585
Tdi_LRv5a_scf1	10300000	10400000	2759633	27.59633
Tdi_LRv5a_scf1	10350000	10450000	2233749	22.33749
Tdi_LRv5a_scf1	10400000	10500000	1876322	18.76322
Tdi_LRv5a_scf1	10450000	10550000	2105931	21.05931
Tdi_LRv5a_scf1	10500000	10600000	2200624	22.00624
Tdi_LRv5a_scf1	10550000	10650000	2314236	23.14236
Tdi_LRv5a_scf1	10600000	10700000	3054049	30.54049
Tdi_LRv5a_scf1	10650000	10750000	3228011	32.28011
Tdi_LRv5a_scf1	10700000	10800000	2847453	28.47453
Tdi_LRv5a_scf1	10750000	10850000	2942956	29.42956
Tdi_LRv5a_scf1	10800000	10900000	3000274	30.00274
Tdi_LRv5a_scf1	10850000	10950000	3262664	32.62664
Tdi_LRv5a_scf1	10900000	11000000	3144351	31.44351
Tdi_LRv5a_scf1	10950000	11050000	2699417	26.99417
Tdi_LRv5a_scf1	11000000	11100000	2599005	25.99005
Tdi_LRv5a_scf1	11050000	11150000	2337439	23.37439
Tdi_LRv5a_scf1	11100000	11200000	2498473	24.98473
Tdi_LRv5a_scf1	11150000	11250000	2593467	25.93467
Tdi_LRv5a_scf1	11200000	11300000	2494758	24.94758
Tdi_LRv5a_scf1	11250000	11350000	2771264	27.71264
Tdi_LRv5a_scf1	11300000	11400000	2695067	26.95067
Tdi_LRv5a_scf1	11350000	11450000	2334619	23.34619
Tdi_LRv5a_scf1	11400000	11500000	1620135	16.20135
Tdi_LRv5a_scf1	11450000	11550000	1907124	19.07124
Tdi_LRv5a_scf1	11500000	11600000	2738427	27.38427
Tdi_LRv5a_scf1	11550000	11650000	2648178	26.48178
Tdi_LRv5a_scf1	11600000	11700000	2291519	22.91519
Tdi_LRv5a_scf1	11650000	11750000	2181934	21.81934
Tdi_LRv5a_scf1	11700000	11800000	2865889	28.65889
Tdi_LRv5a_scf1	11750000	11850000	3485712	34.85712
Tdi_LRv5a_scf1	11800000	11900000	3317212	33.17212
Tdi_LRv5a_scf1	11850000	11950000	3240796	32.40796
Tdi_LRv5a_scf1	11900000	12000000	3424112	34.24112
Tdi_LRv5a_scf1	11950000	12050000	3211459	32.11459
Tdi_LRv5a_scf1	12000000	12100000	2883508	28.83508
Tdi_LRv5a_scf1	12050000	12150000	2812898	28.12898
Tdi_LRv5a_scf1	12100000	12200000	2944026	29.44026
Tdi_LRv5a_scf1	12150000	12250000	3010758	30.10758
Tdi_LRv5a_scf1	12200000	12300000	2583998	25.83998
Tdi_LRv5a_scf1	12250000	12350000	2607212	26.07212
Tdi_LRv5a_scf1	12300000	12400000	2956558	29.56558
Tdi_LRv5a_scf1	12350000	12450000	3125378	31.25378
Tdi_LRv5a_scf1	12400000	12500000	3173316	31.73316
Tdi_LRv5a_scf1	12450000	12550000	3011893	30.11893
Tdi_LRv5a_scf1	12500000	12600000	2055888	20.55888
Tdi_LRv5a_scf1	12550000	12650000	1278112	12.78112
Tdi_LRv5a_scf1	12600000	12700000	1676506	16.76506
Tdi_LRv5a_scf1	12650000	12750000	2460983	24.60983
Tdi_LRv5a_scf1	12700000	12800000	2936483	29.36483
Tdi_LRv5a_scf1	12750000	12850000	2880329	28.80329
Tdi_LRv5a_scf1	12800000	12900000	2728689	27.28689
Tdi_LRv5a_scf1	12850000	12950000	2532867	25.32867
Tdi_LRv5a_scf1	12900000	13000000	2501242	25.01242
Tdi_LRv5a_scf1	12950000	13050000	2715505	27.15505
Tdi_LRv5a_scf1	13000000	13100000	2845677	28.45677
Tdi_LRv5a_scf1	13050000	13150000	3186985	31.86985
Tdi_LRv5a_scf1	13100000	13200000	3194589	31.94589
Tdi_LRv5a_scf1	13150000	13250000	2523929	25.23929
Tdi_LRv5a_scf1	13200000	13300000	2512119	25.12119
Tdi_LRv5a_scf1	13250000	13350000	2986817	29.86817
Tdi_LRv5a_scf1	13300000	13400000	3237543	32.37543
Tdi_LRv5a_scf1	13350000	13450000	3110072	31.10072
Tdi_LRv5a_scf1	13400000	13500000	3026960	30.2696
Tdi_LRv5a_scf1	13450000	13550000	3103572	31.03572
Tdi_LRv5a_scf1	13500000	13600000	3230990	32.3099
Tdi_LRv5a_scf1	13550000	13650000	2838103	28.38103
Tdi_LRv5a_scf1	13600000	13700000	2364384	23.64384
Tdi_LRv5a_scf1	13650000	13750000	2981149	29.81149
Tdi_LRv5a_scf1	13700000	13800000	3589742	35.89742
Tdi_LRv5a_scf1	13750000	13850000	3515326	35.15326
Tdi_LRv5a_scf1	13800000	13900000	3256410	32.5641
Tdi_LRv5a_scf1	13850000	13950000	2772020	27.7202
Tdi_LRv5a_scf1	13900000	14000000	2265499	22.65499
Tdi_LRv5a_scf1	13950000	14050000	2525173	25.25173
Tdi_LRv5a_scf1	14000000	14100000	3155017	31.55017
Tdi_LRv5a_scf1	14050000	14150000	3444309	34.44309
Tdi_LRv5a_scf1	14100000	14200000	3336783	33.36783
Tdi_LRv5a_scf1	14150000	14250000	2865612	28.65612
Tdi_LRv5a_scf1	14200000	14300000	2329094	23.29094
Tdi_LRv5a_scf1	14250000	14350000	2502654	25.02654
Tdi_LRv5a_scf1	14300000	14400000	2811538	28.11538
Tdi_LRv5a_scf1	14350000	14450000	3225391	32.25391
Tdi_LRv5a_scf1	14400000	14500000	3468976	34.68976
Tdi_LRv5a_scf1	14450000	14550000	2727566	27.27566
Tdi_LRv5a_scf1	14500000	14600000	2778839	27.78839
Tdi_LRv5a_scf1	14550000	14650000	2398595	23.98595
Tdi_LRv5a_scf1	14600000	14700000	2485740	24.8574
Tdi_LRv5a_scf1	14650000	14750000	3494919	34.94919
Tdi_LRv5a_scf1	14700000	14800000	3654633	36.54633
Tdi_LRv5a_scf1	14750000	14850000	3845086	38.45086
Tdi_LRv5a_scf1	14800000	14900000	3437802	34.37802
Tdi_LRv5a_scf1	14850000	14950000	2729374	27.29374
Tdi_LRv5a_scf1	14900000	15000000	2773733	27.73733
Tdi_LRv5a_scf1	14950000	15050000	3163088	31.63088
Tdi_LRv5a_scf1	15000000	15100000	2430769	24.30769
Tdi_LRv5a_scf1	15050000	15150000	2109879	21.09879
Tdi_LRv5a_scf1	15100000	15200000	2644452	26.44452
Tdi_LRv5a_scf1	15150000	15250000	3021123	30.21123
Tdi_LRv5a_scf1	15200000	15300000	3163725	31.63725
Tdi_LRv5a_scf1	15250000	15350000	2901215	29.01215
Tdi_LRv5a_scf1	15300000	15400000	2781684	27.81684
Tdi_LRv5a_scf1	15350000	15450000	2321682	23.21682
Tdi_LRv5a_scf1	15400000	15500000	2650181	26.50181
Tdi_LRv5a_scf1	15450000	15550000	3401911	34.01911
Tdi_LRv5a_scf1	15500000	15600000	3494105	34.94105
Tdi_LRv5a_scf1	15550000	15650000	3374764	33.74764
Tdi_LRv5a_scf1	15600000	15700000	2964806	29.64806
Tdi_LRv5a_scf1	15650000	15750000	3050684	30.50684
Tdi_LRv5a_scf1	15700000	15800000	3153602	31.53602
Tdi_LRv5a_scf1	15750000	15850000	3004185	30.04185
Tdi_LRv5a_scf1	15800000	15900000	3503597	35.03597
Tdi_LRv5a_scf1	15850000	15950000	3440785	34.40785
Tdi_LRv5a_scf1	15900000	16000000	2789531	27.89531
Tdi_LRv5a_scf1	15950000	16050000	2845734	28.45734
Tdi_LRv5a_scf1	16000000	16100000	3186389	31.86389
Tdi_LRv5a_scf1	16050000	16150000	2624610	26.2461
Tdi_LRv5a_scf1	16100000	16200000	2267315	22.67315
Tdi_LRv5a_scf1	16150000	16250000	2273820	22.7382
Tdi_LRv5a_scf1	16200000	16300000	2393471	23.93471
Tdi_LRv5a_scf1	16250000	16350000	2850951	28.50951
Tdi_LRv5a_scf1	16300000	16400000	3150892	31.50892
Tdi_LRv5a_scf1	16350000	16450000	3161887	31.61887
Tdi_LRv5a_scf1	16400000	16500000	2908665	29.08665
Tdi_LRv5a_scf1	16450000	16550000	3024632	30.24632
Tdi_LRv5a_scf1	16500000	16600000	3066432	30.66432
Tdi_LRv5a_scf1	16550000	16650000	2899745	28.99745
Tdi_LRv5a_scf1	16600000	16700000	2222646	22.22646
Tdi_LRv5a_scf1	16650000	16750000	2003214	20.03214
Tdi_LRv5a_scf1	16700000	16800000	2610364	26.10364
Tdi_LRv5a_scf1	16750000	16850000	2761678	27.61678
Tdi_LRv5a_scf1	16800000	16900000	2747648	27.47648
Tdi_LRv5a_scf1	16850000	16950000	2717610	27.1761
Tdi_LRv5a_scf1	16900000	17000000	2920778	29.20778
Tdi_LRv5a_scf1	16950000	17050000	2931609	29.31609
Tdi_LRv5a_scf1	17000000	17100000	2635191	26.35191
Tdi_LRv5a_scf1	17050000	17150000	2825532	28.25532
Tdi_LRv5a_scf1	17100000	17200000	2966591	29.66591
Tdi_LRv5a_scf1	17150000	17250000	2651325	26.51325
Tdi_LRv5a_scf1	17200000	17300000	2539185	25.39185
Tdi_LRv5a_scf1	17250000	17350000	2631048	26.31048
Tdi_LRv5a_scf1	17300000	17400000	2475659	24.75659
Tdi_LRv5a_scf1	17350000	17450000	2410284	24.10284
Tdi_LRv5a_scf1	17400000	17500000	2656324	26.56324
Tdi_LRv5a_scf1	17450000	17550000	2574190	25.7419
Tdi_LRv5a_scf1	17500000	17600000	3185023	31.85023
Tdi_LRv5a_scf1	17550000	17650000	3819712	38.19712
Tdi_LRv5a_scf1	17600000	17700000	3148383	31.48383
Tdi_LRv5a_scf1	17650000	17750000	2693400	26.934
Tdi_LRv5a_scf1	17700000	17800000	2821517	28.21517
Tdi_LRv5a_scf1	17750000	17850000	2789067	27.89067
Tdi_LRv5a_scf1	17800000	17900000	2771416	27.71416
Tdi_LRv5a_scf1	17850000	17950000	2758440	27.5844
Tdi_LRv5a_scf1	17900000	18000000	2872146	28.72146
Tdi_LRv5a_scf1	17950000	18050000	2856546	28.56546
Tdi_LRv5a_scf1	18000000	18100000	2077899	20.77899
Tdi_LRv5a_scf1	18050000	18150000	2160403	21.60403
Tdi_LRv5a_scf1	18100000	18200000	2902281	29.02281
Tdi_LRv5a_scf1	18150000	18250000	2785590	27.8559
Tdi_LRv5a_scf1	18200000	18300000	2578406	25.78406
Tdi_LRv5a_scf1	18250000	18350000	2787840	27.8784
Tdi_LRv5a_scf1	18300000	18400000	2925901	29.25901
Tdi_LRv5a_scf1	18350000	18450000	2862970	28.6297
Tdi_LRv5a_scf1	18400000	18500000	3006999	30.06999
Tdi_LRv5a_scf1	18450000	18550000	3607158	36.07158
Tdi_LRv5a_scf1	18500000	18600000	3728229	37.28229
Tdi_LRv5a_scf1	18550000	18650000	3507818	35.07818
Tdi_LRv5a_scf1	18600000	18700000	3013691	30.13691
Tdi_LRv5a_scf1	18650000	18750000	2859683	28.59683
Tdi_LRv5a_scf1	18700000	18800000	3086212	30.86212
Tdi_LRv5a_scf1	18750000	18850000	3158955	31.58955
Tdi_LRv5a_scf1	18800000	18900000	2744867	27.44867
Tdi_LRv5a_scf1	18850000	18950000	2319387	23.19387
Tdi_LRv5a_scf1	18900000	19000000	2096456	20.96456
Tdi_LRv5a_scf1	18950000	19050000	2803990	28.0399
Tdi_LRv5a_scf1	19000000	19100000	3202600	32.026
Tdi_LRv5a_scf1	19050000	19150000	2694830	26.9483
Tdi_LRv5a_scf1	19100000	19200000	2955861	29.55861
Tdi_LRv5a_scf1	19150000	19250000	3127243	31.27243
Tdi_LRv5a_scf1	19200000	19300000	3020375	30.20375
Tdi_LRv5a_scf1	19250000	19350000	2648153	26.48153
Tdi_LRv5a_scf1	19300000	19400000	2495981	24.95981
Tdi_LRv5a_scf1	19350000	19450000	3152716	31.52716
Tdi_LRv5a_scf1	19400000	19500000	3370465	33.70465
Tdi_LRv5a_scf1	19450000	19550000	3127137	31.27137
Tdi_LRv5a_scf1	19500000	19600000	2681173	26.81173
Tdi_LRv5a_scf1	19550000	19650000	2121069	21.21069
Tdi_LRv5a_scf1	19600000	19700000	2724851	27.24851
Tdi_LRv5a_scf1	19650000	19750000	3420609	34.20609
Tdi_LRv5a_scf1	19700000	19800000	3488684	34.88684
Tdi_LRv5a_scf1	19750000	19850000	3661982	36.61982
Tdi_LRv5a_scf1	19800000	19900000	3790711	37.90711
Tdi_LRv5a_scf1	19850000	19950000	3547630	35.4763
Tdi_LRv5a_scf1	19900000	20000000	3218513	32.18513
Tdi_LRv5a_scf1	19950000	20050000	2946261	29.46261
Tdi_LRv5a_scf1	20000000	20100000	2773778	27.73778
Tdi_LRv5a_scf1	20050000	20150000	2416947	24.16947
Tdi_LRv5a_scf1	20100000	20200000	2861029	28.61029
Tdi_LRv5a_scf1	20150000	20250000	3080424	30.80424
Tdi_LRv5a_scf1	20200000	20300000	2593535	25.93535
Tdi_LRv5a_scf1	20250000	20350000	2588229	25.88229
Tdi_LRv5a_scf1	20300000	20400000	2629623	26.29623
Tdi_LRv5a_scf1	20350000	20450000	2802515	28.02515
Tdi_LRv5a_scf1	20400000	20500000	3132042	31.32042
Tdi_LRv5a_scf1	20450000	20550000	3379808	33.79808
Tdi_LRv5a_scf1	20500000	20600000	3358065	33.58065
Tdi_LRv5a_scf1	20550000	20650000	3394344	33.94344
Tdi_LRv5a_scf1	20600000	20700000	3046125	30.46125
Tdi_LRv5a_scf1	20650000	20750000	2876485	28.76485
Tdi_LRv5a_scf1	20700000	20800000	2818891	28.18891
Tdi_LRv5a_scf1	20750000	20850000	2849753	28.49753
Tdi_LRv5a_scf1	20800000	20900000	3590953	35.90953
Tdi_LRv5a_scf1	20850000	20950000	3321429	33.21429
Tdi_LRv5a_scf1	20900000	21000000	3260387	32.60387
Tdi_LRv5a_scf1	20950000	21050000	3556294	35.56294
Tdi_LRv5a_scf1	21000000	21100000	3112055	31.12055
Tdi_LRv5a_scf1	21050000	21150000	2701215	27.01215
Tdi_LRv5a_scf1	21100000	21200000	2616042	26.16042
Tdi_LRv5a_scf1	21150000	21250000	2569200	25.692
Tdi_LRv5a_scf1	21200000	21300000	3063451	30.63451
Tdi_LRv5a_scf1	21250000	21350000	3453295	34.53295
Tdi_LRv5a_scf1	21300000	21400000	2964260	29.6426
Tdi_LRv5a_scf1	21350000	21450000	3312615	33.12615
Tdi_LRv5a_scf1	21400000	21500000	3680898	36.80898
Tdi_LRv5a_scf1	21450000	21550000	3755652	37.55652
Tdi_LRv5a_scf1	21500000	21600000	4014841	40.14841
Tdi_LRv5a_scf1	21550000	21650000	3747484	37.47484
Tdi_LRv5a_scf1	21600000	21700000	3848281	38.48281
Tdi_LRv5a_scf1	21650000	21750000	3121588	31.21588
Tdi_LRv5a_scf1	21700000	21800000	2583216	25.83216
Tdi_LRv5a_scf1	21750000	21850000	3291761	32.91761
Tdi_LRv5a_scf1	21800000	21900000	3803869	38.03869
